NM,length,ratio
11273,131355,0.0858208671158312
2290,31030,0.073799548823719
7794,96042,0.0811519960017492
6825,92282,0.0739580850003251
1198,13384,0.0895098625224148
15113,122130,0.123745189552117
1896,26770,0.0708255509899141
6896,84709,0.0814081148402177
6277,78724,0.0797342614704537
1751,24982,0.0700904651348971
2502,32707,0.0764973858806983
6286,77008,0.0816278828173696
3309,42917,0.0771023137684368
6413,77885,0.0823393464723631
4011,48261,0.0831105861876049
4845,61515,0.0787612777371373
3984,51247,0.0777411360665015
4561,57746,0.0789838257195304
7211,84765,0.0850704889989972
3647,46068,0.0791655813145785
2182,28843,0.0756509378358701
2330,28812,0.0808690823268083
23901,228780,0.104471544715447
1852,24096,0.076859229747676
1729,22851,0.0756640847227692
3546,45064,0.0786880880525475
2200,31284,0.070323488045007
3435,41643,0.0824868525322383
1013,16102,0.0629114395727239
4585,53348,0.0859451150933493
1965,27071,0.072586901111891
250,4793,0.0521593991237221
6045,73823,0.0818850493748561
1466,15671,0.0935485929423776
2045,26500,0.0771698113207547
6250,63790,0.0979777394575952
3667,45351,0.0808581949681374
10672,110596,0.0964953524539766
1786,22422,0.0796539113370797
2988,37878,0.0788848408046887
1654,20546,0.0805022875498881
248,3882,0.0638845955692942
4881,59281,0.0823366677350247
12697,140424,0.0904190166923033
3796,43204,0.0878622349782428
2079,26037,0.0798479087452472
3890,36066,0.107857816225808
2309,28731,0.0803661550241899
1734,15673,0.110636125821476
12430,143287,0.0867489723422223
846,12902,0.0655712292667803
5789,59756,0.0968773010241649
4006,47414,0.0844898131353609
594,8337,0.0712486505937387
2043,27657,0.073869183208591
1960,25403,0.0771562413888124
259,3937,0.0657861315722632
15380,167173,0.0920005024734856
114,3385,0.0336779911373708
4770,58324,0.0817845140936836
4838,61378,0.0788230310534719
6282,50508,0.124376336421953
6617,76720,0.0862486965589156
5297,64086,0.0826545579377711
5997,59638,0.100556692041987
2632,36829,0.0714654212712808
2577,32528,0.0792240531234629
1397,20287,0.0688618327007443
1011,14261,0.070892644274595
437,6824,0.0640386869871043
3136,44366,0.0706847585989271
7081,83298,0.085008043410406
806,10207,0.0789654158910552
1580,18254,0.086556371206311
2752,32410,0.0849120641777229
2748,33194,0.0827860456709044
1488,18081,0.0822963331674133
4265,47060,0.0906289842753931
4752,37549,0.126554635276572
22199,213888,0.103787963794135
10228,100928,0.101339568801522
2351,29254,0.0803650782798933
1842,24943,0.0738483742933889
6094,56981,0.106947930011758
1470,22246,0.066079295154185
6581,50586,0.130095283279959
3359,44269,0.0758770245544286
3694,36601,0.100926204202071
1951,24970,0.0781337605126151
1134,16372,0.0692645980943074
576,29937,0.0192404048501854
266,31241,0.00851445216222272
851,96967,0.0087761815875504
752,52049,0.014447924071548
993,12317,0.0806202809125599
1981,19098,0.103728139072154
1799,16211,0.110974029979643
1614,17700,0.0911864406779661
2009,19086,0.105260400293409
491,9907,0.0495609165236701
1919,15622,0.122839585200358
457,7869,0.0580759944084382
508,7833,0.0648538235669603
249,7009,0.0355257526037951
180,8634,0.0208478109798471
306,7368,0.0415309446254072
239,8615,0.0277423099245502
835,11792,0.0708107191316147
334,9029,0.0369919149407465
159,6476,0.0245521927115503
346,8721,0.0396743492718725
428,11392,0.0375702247191011
379,8378,0.0452375268560516
337,8678,0.0388338326803411
318,8504,0.0373941674506115
416,8326,0.049963968292097
501,8679,0.0577255444175596
450,8757,0.0513874614594039
438,7690,0.0569570871261378
546,8805,0.0620102214650767
1024,12948,0.0790855730614767
255,8510,0.0299647473560517
239,7435,0.0321452589105582
256,8517,0.0300575319948339
217,8528,0.0254455909943715
193,7555,0.0255459960291198
254,8517,0.0298227075261242
206,8348,0.0246765692381409
383,8208,0.0466617933723197
165,5842,0.0282437521396782
164,5845,0.0280581693755346
192,6270,0.030622009569378
1452,12096,0.120039682539683
497,11682,0.0425440849169663
1781,15908,0.111956248428464
351,9116,0.0385037297060114
117,6311,0.0185390587862462
128,6308,0.020291693088142
1765,15882,0.111132099231835
1263,11300,0.111769911504425
904,13104,0.068986568986569
1785,15906,0.112221803093172
117,6310,0.0185419968304279
373,9199,0.0405478856397435
122,6313,0.0193252019642009
122,6310,0.0193343898573693
403,8850,0.0455367231638418
146,6781,0.0215307476773337
116,6308,0.0183893468611287
140,5063,0.0276515899664231
179,6734,0.0265815265815266
326,7363,0.0442754312101046
506,11642,0.0434633224531867
362,8876,0.040784136998648
1340,12833,0.104418296579132
224,7210,0.0310679611650485
783,11200,0.0699107142857143
450,6943,0.0648134812040904
459,6942,0.0661192739844425
2660,16432,0.161879259980526
539,9712,0.055498352553542
2109,14304,0.147441275167785
2822,19201,0.146971511900422
1286,13209,0.0973578620637444
1267,13211,0.0959049277117554
959,11004,0.0871501272264631
874,10493,0.0832936243209759
1162,10514,0.11051930758988
644,8738,0.0737010757610437
645,8760,0.0736301369863014
666,8740,0.0762013729977117
512,8460,0.0605200945626478
457,7148,0.0639339675433688
685,8118,0.084380389258438
631,8375,0.0753432835820896
1882,14473,0.130035238029434
1161,9985,0.116274411617426
1371,12909,0.10620497327446
1361,11895,0.114417822614544
1089,11564,0.0941715669318575
893,10265,0.0869946419873356
705,8144,0.0865667976424362
93,37701,0.00246677806954723
514,78910,0.00651374984159169
2456,37232,0.0659647614954878
14,29995,0.000466744457409568
67,217984,0.000307362008220787
243,56533,0.00429837440079246
569,53738,0.0105884104358182
93,145844,0.000637667644880832
406,18424,0.0220364741641337
890,71020,0.0125316812165587
267,18986,0.0140629937848941
113,5925,0.0190717299578059
193,40131,0.00480924970720889
1330,80812,0.0164579517893382
728,76645,0.00949833648639833
247,88547,0.0027894790337335
1133,103924,0.0109021977599015
27,26474,0.00101986855027574
796,76564,0.0103965310067395
30,33056,0.000907550822846079
80,10440,0.00766283524904215
397,80481,0.00493284129173345
265,79693,0.00332526068788978
440,87471,0.00503023859336237
143,50029,0.0028583421615463
529,47321,0.0111789691680227
377,32643,0.0115491835921943
229,28904,0.00792277885413784
290,30448,0.00952443510246978
114,53349,0.00213687229376371
503,113553,0.00442964959093991
238,23111,0.0102981264333002
103,75301,0.00136784372053492
919,409911,0.00224195008184704
213,28837,0.00738634393314145
90,30003,0.002999700029997
455,30982,0.0146859466787167
868,128646,0.00674719773642399
53,69285,0.00076495633975608
628,44176,0.0142158638174574
19,26670,0.000712410948631421
206,29912,0.00688686814656325
128,7761,0.016492720010308
327,139000,0.00235251798561151
115,174700,0.000658271322266743
23243,990984,0.0234544654605927
280,290815,0.0009628114093152
64,50445,0.00126870849439984
1937,93071,0.0208120682059933
54,54765,0.000986031224322103
711,56125,0.0126681514476615
945,39744,0.0237771739130435
307,15473,0.0198410133781426
88,13508,0.00651465798045603
288,75018,0.00383907862113093
464,56829,0.00816484541343328
749,101493,0.00737981929788261
1944,39138,0.0496703970565691
117,69026,0.00169501347318402
176,14604,0.0120514927417146
83,41716,0.00198964426119475
197,75966,0.00259326540820894
134,68980,0.00194259205566831
259,55658,0.00465341909518847
64,19782,0.0032352643817612
182,60367,0.00301489224245035
165,43564,0.00378753098888991
164,39743,0.00412651284502931
19644,946760,0.0207486585829566
1745,1005223,0.00173593322078783
2084,1356006,0.00153686635604857
322,32746,0.00983326207781103
385,80985,0.00475396678397234
350,48471,0.00722081244455448
6255,3017970,0.00207258521456476
328,35173,0.0093253347738322
185,21966,0.00842210689247018
4244,1959754,0.00216557792457625
1424,580448,0.00245327746843817
396,33448,0.0118392729012198
520,67021,0.00775876217901852
1851,69694,0.0265589577295033
299,33474,0.00893230567007229
735,56292,0.0130569175015988
539,38303,0.0140720048038013
2752,1369194,0.00200994161528607
1550,997482,0.00155391275231032
245,12280,0.0199511400651466
2135,996068,0.00214342795873374
3894,701516,0.00555083561885973
703,38777,0.0181293034530779
993,36058,0.027538965000832
1066,104841,0.0101677778731603
55,35076,0.00156802371992245
562,45509,0.0123492056516293
168,37504,0.00447952218430034
45,42432,0.00106052036199095
3250,1124207,0.00289092667097785
1338,510669,0.00262009246694043
3831,1712484,0.00223710119335422
37040,3343299,0.011078877479998
458,23500,0.0194893617021277
257,13213,0.0194505411337319
237,37026,0.00640090747042619
4250,2392540,0.00177635483628278
194,135794,0.00142863454939099
265,249507,0.0010620944502559
108,51641,0.00209136151507523
29,69685,0.000416158427208151
329,99020,0.00332256109876793
554,31497,0.0175889767279423
884,23390,0.0377939290294998
899,14125,0.063646017699115
2286,293863,0.00777913517523472
438,27398,0.0159865683626542
19,64396,0.000295049381949189
328,41342,0.00793382032799574
730,172012,0.0042438899611655
1839,158634,0.0115927228715156
32,24453,0.00130863288758026
69,20752,0.00332498072474942
228,12141,0.0187793427230047
17,42710,0.000398033247483025
1593,13594,0.117184051787553
975,16723,0.0583029360760629
1669,14791,0.112838888513285
1383,14671,0.0942676027537319
1661,14794,0.112275246721644
434,7949,0.0545980626493899
1536,16676,0.0921084192852003
1094,11346,0.0964216463952054
1640,16802,0.0976074276871801
1703,16727,0.101811442577868
1648,16716,0.098588178990189
1356,14022,0.0967051775780916
779,10463,0.0744528337952786
103,7467,0.0137940270523637
42,54493,0.000770741196116932
1799,25231,0.07130117712338
2573,39116,0.0657787094794969
2709,40241,0.0673194006113168
703,29959,0.0234654027170466
252,26773,0.00941246778470847
1222,33901,0.0360461343323206
2372,90861,0.026105809973476
2692,211277,0.0127415667583315
561,26987,0.0207877867121206
217,13749,0.0157829660338934
173,10175,0.017002457002457
776,88442,0.00877411184731236
344,56436,0.00609540009922744
1005,43835,0.022926884909319
1348,35646,0.0378163047747293
52,17870,0.00290990486849468
408,32773,0.012449272266805
235,101766,0.00230921918912014
2273,103820,0.0218936621074937
389,67702,0.00574576821955038
5513,54787,0.100626060926862
4803,43392,0.11068860619469
3532,38832,0.0909559126493614
2762,24220,0.114037985136251
22129,191536,0.115534416506558
6872,54550,0.125976168652612
3906,39134,0.0998109061174426
3610,86161,0.041898306658465
1210,23522,0.0514412039792535
908,16719,0.0543094682696334
1330,37249,0.035705656527692
317,94674,0.00334833217145151
868,43663,0.0198795318690882
75,47648,0.00157404298186703
1294,37973,0.0340768440734206
391,100926,0.00387412559697204
904,119820,0.00754465030879653
648,53706,0.0120656909842476
3531,188112,0.0187707323296759
1009,682402,0.00147860059026791
2805,61207,0.0458280915581551
429,324530,0.0013219116876714
387,104246,0.00371237265698444
1033,18880,0.0547139830508475
155,54356,0.002851571123703
877,739054,0.0011866521255551
125,35312,0.00353987313094699
643,51456,0.0124961131840796
332,98476,0.00337137982858768
169,11043,0.015303812369827
1948,1537924,0.00126664256491218
2937,1353780,0.00216948100873111
581,323069,0.00179837743639904
1822,709421,0.00256829160681739
128,576,0.222222222222222
276,78376,0.00352148616923548
1143,332988,0.00343255612814876
356,79695,0.00446703055398708
805,655202,0.00122862872823954
180,55886,0.00322084242923093
937,151861,0.0061701160930061
107,44306,0.00241502279600957
2439,439242,0.00555274768806262
2195,932241,0.0023545413685946
356,64544,0.00551561725334655
417,83450,0.00499700419412822
548,87862,0.00623705356126653
213,29028,0.00733774286895411
5354,2763442,0.00193743888961664
2323,55313,0.0419973604758375
1915,320955,0.00596656852206696
310,84288,0.00367786636294609
498,96833,0.00514287484638501
506,57371,0.0088197870004009
122,25364,0.00480996688219524
93,27521,0.00337923767304967
718,400612,0.00179225784549639
1099,40565,0.0270923209663503
102,24163,0.00422133013284774
403,58614,0.00687549049715085
2010,235573,0.00853238698832209
377,9077,0.0415335463258786
1551,163371,0.00949372899719044
3046,80113,0.0380212949209242
2869,86314,0.0332391037375165
284,29052,0.00977557483133691
582,85205,0.00683058505956223
827,41429,0.0199618624634918
395,22082,0.0178878724753193
7223,3965400,0.00182150602713472
292,38472,0.00758993553753379
1170,338811,0.00345325269840708
1271,337909,0.00376136770550651
921,46211,0.0199303196208695
417,26974,0.0154593312078298
38,13178,0.00288359386856883
7546,5094076,0.00148132850785893
186,29938,0.00621283986906273
305,17301,0.0176290387838853
1007,64798,0.0155406031050341
1070,102489,0.0104401447960269
2184,38343,0.0569595493310383
43,25021,0.0017185564126134
536,70874,0.00756271693427773
2516,1260626,0.00199583381589782
126,40513,0.00311011280329771
126,38326,0.00328758545112978
3403,1161597,0.00292958745589047
1019,38232,0.0266530654948734
169,14729,0.0114739629302736
1615,39890,0.0404863374279268
719,20057,0.035847833674029
290,9164,0.0316455696202532
608,15603,0.0389668653464077
1141,25444,0.0448435780537651
1448,32668,0.0443247214399412
699,17249,0.040524088352948
2741,65155,0.0420689125930473
1749,47536,0.0367931672837429
1667,15899,0.104849361595069
1266,23549,0.0537602445963735
781,20889,0.0373880989994734
1900,40145,0.0473284344252086
1131,22961,0.0492574365227995
1773,55170,0.032137030995106
1426,19563,0.0728927056177478
2685,40604,0.0661264900009851
1042,33411,0.0311873335129149
46,93731,0.000490766128602063
338,23151,0.0145998013044793
1282,9011,0.142270558206636
3702,27934,0.132526670007876
966,19805,0.0487755617268367
831,16434,0.0505658999634903
2786,20294,0.137281955257712
4251,29066,0.146253354434735
105,13687,0.00767151311463432
1258,19213,0.0654765002862645
526,20133,0.0261262603685492
679,34919,0.0194450012886967
303,38946,0.00778000308118934
660,48155,0.0137057418751947
1505,26577,0.0566279113519208
453,16012,0.0282912815388459
1382,68296,0.0202354457069228
298,27438,0.0108608499161746
133,18225,0.00729766803840878
10897,4955087,0.00219915412181461
525,20684,0.0253819377296461
238,41399,0.00574893113360226
2880,1332061,0.0021620631487597
86,15823,0.00543512608228528
38860,3171358,0.0122534258194754
271,21617,0.0125364296618402
129,32418,0.0039792707754951
359,17401,0.0206309982184932
261,47199,0.00552977817326638
1015,125541,0.00808500808500808
3877,809722,0.00478806306361937
416,38360,0.010844629822732
384,49666,0.00773164740466315
1083,39287,0.0275663705551455
1690,628927,0.00268711631079601
227,16868,0.0134574341949253
175,32042,0.00546158167405281
391,52029,0.00751503968940399
3517,1599395,0.00219895648041916
1555,44580,0.03488111260655
434,24315,0.0178490643635616
219,31860,0.00687382297551789
198,26319,0.00752308218397356
112,38982,0.00287312092760761
385,75057,0.00512943496276164
227,43941,0.00516601806968435
721,53080,0.0135832705350414
286,31195,0.00916813591921782
282,12521,0.0225221627665522
3062,1792536,0.00170819442398925
3895,1693548,0.0022999052875974
5629,19264,0.292203073089701
4932,17615,0.279988646040307
3512,12755,0.275343002744022
2410,9487,0.254031833034679
12390,60302,0.20546582202912
6947,39144,0.177472920498672
802,72201,0.0111078793922522
1150,23427,0.0490886583856234
1072,50925,0.0210505645557192
2405,31643,0.0760041715387289
301,53079,0.00567079259217393
1217,57508,0.0211622730750504
333,40242,0.00827493663336812
90,23626,0.00380936256666385
216,17756,0.0121649020049561
254,28087,0.00904332965428846
406,37722,0.010762950002651
449,22666,0.0198094061590047
1654,14332,0.11540608428691
421,36715,0.0114667029824322
984,75955,0.0129550391679284
275,15353,0.0179118087670162
1056,34460,0.0306442251886245
439,39987,0.0109785680346112
3386,15645,0.216426973473953
358,2765,0.129475587703436
355,2859,0.124169289961525
1158,11658,0.0993309315491508
658,36557,0.0179992887819022
1174,23665,0.0496091274033383
2256,24473,0.0921832223266457
834,12881,0.064746525890847
159,16565,0.00959855116208874
464,22080,0.0210144927536232
904,39108,0.0231154750946098
747,18665,0.0400214304848647
149,16470,0.00904675166970249
7133,52324,0.136323675559973
4758,45152,0.105377391920624
2546,33150,0.0768024132730015
2297,40567,0.0566223777947593
3297,39620,0.0832155477031802
1096,15466,0.0708651234967025
1536,19584,0.0784313725490196
998,22455,0.0444444444444444
919,19866,0.0462599416087788
2451,50932,0.0481229875127621
735,21241,0.0346028906360341
614,21778,0.0281935898613279
436,22595,0.0192963044921443
4059,43793,0.0926860457150686
1891,31058,0.0608860841007148
2157,43390,0.0497119151878313
1360,27218,0.0499669336468514
1795,26086,0.0688108563980679
2350,32644,0.0719887268717069
1024,14831,0.0690445688085766
1658,44096,0.0375997822931785
849,24516,0.034630445423397
548,14374,0.0381243912620008
1081,24971,0.0432902166513155
755,11028,0.068462096481683
2825,38362,0.0736405818257651
8050,53143,0.151478087424496
4938,30840,0.16011673151751
627,27762,0.0225848281824076
613,15949,0.0384350115994733
672,13755,0.0488549618320611
517,14668,0.0352467957458413
489,13116,0.0372827081427264
951,16409,0.0579559997562313
339,13246,0.0255926317378831
248,10302,0.0240729955348476
3528,42869,0.0822972310993958
1365,35002,0.0389977715559111
415,11939,0.0347600301532792
1690,17053,0.0991027971617897
1294,26154,0.049476179551885
2069,33147,0.0624189217727095
3275,33766,0.0969910560919268
1470,20679,0.071086609603946
609,15807,0.038527234769406
1229,15774,0.0779130214276658
1625,39862,0.0407656414630475
1709,24328,0.0702482735942124
1783,27046,0.0659247208459661
1204,17335,0.0694548601096049
377,10578,0.0356400075628663
1973,41187,0.047903464685459
239,12406,0.0192648718362083
3153,24932,0.126463982031125
3433,31138,0.110251140086068
1050,21147,0.0496524329692155
1150,25662,0.0448133426856831
3134,28068,0.111657403448767
1487,33286,0.0446734362795169
3223,43845,0.0735089519899647
5381,51966,0.103548474002232
392,7057,0.0555476831514808
1279,15097,0.0847188183082732
3568,28653,0.124524482602171
862,13980,0.0616595135908441
4168,34181,0.121939088967555
2173,45316,0.0479521581781269
841,26408,0.0318464101787337
1548,39331,0.0393582670158399
1678,36518,0.0459499424941125
2333,25279,0.0922900431187943
1591,31833,0.0499795809380203
1466,19429,0.0754542179216635
573,22506,0.0254598773660357
1376,28266,0.0486803934055049
2751,33634,0.0817922340488791
6633,57364,0.115630011854125
1106,16168,0.0684067293419099
6602,52468,0.125829076770603
2548,27231,0.0935698285042782
4769,38116,0.125118060656942
1029,24281,0.042378814711091
2660,25706,0.103477787287015
1638,27450,0.059672131147541
1570,24053,0.065272523177982
3842,43637,0.088044549350322
2104,32366,0.0650064882901811
4917,41500,0.118481927710843
1373,19269,0.0712543463594374
1128,24173,0.0466636329789435
1510,24151,0.0625232909610368
177,17374,0.010187636698515
1022,21758,0.0469712289732512
647,16852,0.0383930690719203
252,16459,0.0153107722218847
422,16114,0.0261884075958794
249,26008,0.00957397723777299
74,2415,0.0306418219461698
516,15438,0.0334240186552662
7828,3852666,0.00203183977017473
2386,1889420,0.00126282139492543
2125,1507578,0.00140954564208286
92,36221,0.00253996300488667
634,41976,0.0151038688774538
48,27502,0.00174532761253727
309,51748,0.00597124526551751
499,21670,0.0230272265805261
51,43496,0.00117252161118264
809,419796,0.00192712650906631
4663,2403458,0.00194012127526256
3305,116536,0.0283603350037757
295,10057,0.0293328030227702
454,41452,0.0109524269034063
255,74353,0.00342958589431496
9391,4920798,0.00190843029931324
51150,3837502,0.0133289832813116
375,17421,0.0215257447907698
1270,100974,0.0125774951967833
351,25962,0.0135197596487174
1474,126241,0.0116760798789617
3790,46253,0.0819406308779971
2024,48639,0.0416126976294743
170,28019,0.00606731146721867
385,27669,0.0139144891394702
162,20630,0.00785264178380999
267,2158,0.123725671918443
289,2159,0.133858267716535
305,2306,0.132263660017346
274,2166,0.126500461680517
270,2165,0.124711316397229
272,2163,0.125751271382339
289,2306,0.125325238508239
289,2303,0.125488493269648
320,2373,0.134850400337126
213,1793,0.118795315114334
209,1640,0.127439024390244
3486,2082113,0.00167426071495639
95,25234,0.00376476182927796
252,28907,0.00871761165115716
591,30706,0.0192470526932847
1393,310005,0.00449347591167884
284,33129,0.00857254972984394
590,42922,0.0137458645915847
904,423331,0.00213544484103456
270,43829,0.00616030482100892
6398,2608189,0.00245304308851851
63,34480,0.00182714617169374
156,49339,0.0031617989825493
256,36219,0.00706811342113256
194,41777,0.00464370347320296
3132,1907869,0.00164162214491666
1469,28652,0.0512704174228675
5563,60991,0.0912101785509337
2793,37918,0.0736589482567646
132,15213,0.0086767895878525
1050,27133,0.0386982641064387
1874,31833,0.0588697263845695
372,16327,0.0227843449500827
453,14177,0.0319531635748043
921,13543,0.0680056117551503
200,26110,0.00765990042129452
934,25436,0.0367196100015726
388,21939,0.0176854004284607
2010,41793,0.0480941784509368
528,21991,0.0240098221999909
1633,24983,0.0653644478245207
158,1650,0.0957575757575758
1722,5896,0.292062415196744
1249,5011,0.249251646377969
1290,5085,0.253687315634218
2441,44842,0.0544355737924267
1538,26975,0.0570157553290084
1172,17466,0.0671017977785412
2815,50359,0.0558986477094462
1018,26451,0.038486257608408
907,23475,0.0386368477103301
1160,20852,0.0556301553807788
575,17874,0.0321696318675171
555,16454,0.0337303999027592
444,15272,0.0290728129910948
314,7786,0.0403287952735679
2784,24614,0.113106362232876
1572,25294,0.0621491262750059
268,10587,0.0253140644186266
208,6731,0.0309017976526519
1321,37252,0.0354611832921722
364,11294,0.0322295023906499
1269,45694,0.0277716986912943
1979,24474,0.0808613222194982
1267,40420,0.0313458683819891
1047,39792,0.0263118214716526
782,18549,0.0421586069329883
153,4474,0.0341975860527492
2218,29062,0.0763195925951414
791,20589,0.0384185730244305
723,13205,0.0547519878833775
974,19805,0.0491795001262308
297,8868,0.0334912043301759
190,13221,0.014371076317979
441,5316,0.0829571106094808
617,17323,0.0356173872885759
61571,3089757,0.0199274570783398
224,47139,0.004751903943656
586,78202,0.00749341449067799
3305,72394,0.0456529546647512
1054,97407,0.0108205775765602
126,36875,0.00341694915254237
180,10944,0.0164473684210526
1275,84920,0.0150141309467734
857,26172,0.0327449182332264
1133,59065,0.0191822568356895
271,26949,0.0100560317637018
99,57615,0.00171830252538401
119,14362,0.00828575407324885
214,27945,0.00765789944533906
2409,155167,0.0155252083239349
88,35365,0.00248833592534992
351,69586,0.00504411806972667
4495,3038186,0.0014795012550252
869,35758,0.0243022540410538
441,12991,0.0339465784004311
484,40297,0.0120108196639948
5365,3441330,0.00155899027410914
692,20828,0.0332245054734012
148,22236,0.00665587335851772
1004,58790,0.0170777343085559
1692,492964,0.00343229931597439
439,62422,0.00703277690557816
1299,137642,0.00943752633643801
5998,479230,0.012515910940467
639,159730,0.00400050084517624
918,130844,0.00701598850539574
311,58870,0.00528282656701206
204,29382,0.00694302634265877
322,29281,0.010996892182644
351,27591,0.0127215396324889
62057,2504706,0.0247761613538675
83,41256,0.00201182858250921
1370,137858,0.00993776204500283
631,94712,0.00666230255933778
1753,1283679,0.00136560619905755
378,12880,0.0293478260869565
95658,3886902,0.0246103452055133
3231,433447,0.00745419855253353
1678,247539,0.00677872981631177
38,94176,0.000403499830105335
324,140197,0.00231103375963822
654,14207,0.0460336453860773
395,28276,0.0139694440514924
207,11690,0.0177074422583405
235,12679,0.0185345847464311
400,16079,0.0248771689781703
613,10903,0.0562230578739796
1365,35172,0.0388092801091778
1126,17295,0.0651055218271177
982,361503,0.00271643665474422
455,42275,0.010762862211709
231,52043,0.00443863728071018
72,7115,0.0101194659170766
6135,3559443,0.00172358427989997
536,42382,0.0126468783917701
150,11441,0.0131107420680011
182,113972,0.00159688344505668
253,21658,0.0116815957152092
2202,843074,0.00261187036962354
126,15491,0.00813375508359693
1314,498837,0.00263412697935398
2420,802483,0.00301564020670843
249,114430,0.00217600279646946
4049,2091224,0.00193618665432302
350,12482,0.0280403781445281
13564,2269340,0.00597706822247878
391,32861,0.0118986032074496
1086,532719,0.0020385982103135
